Client Order ID,Instrument,Side,Quantity,Price
u016595,Tulip,2,630,53.55
u016596,Lotus,2,250,109.81
u016597,Tulip,2,270,31.0
u016598,Orchid,1,750,83.03
u016599,Tulip,2,890,90.96
u016600,Lotus,2,950,58.69
u016601,Tulip,1,260,145.15
u016602,Lotus,1,920,132.39
u016603,Lotus,2,720,115.79
u016604,Rose,1,280,40.5
u016605,Tulip,2,690,91.33
u016606,Orchid,2,440,43.59
u016607,Orchid,2,930,91.46
u016608,Lavender,2,720,28.18
u016609,Tulip,1,990,57.23
u016610,Lavender,2,150,104.37
u016611,Lavender,2,260,65.73
u016612,Orchid,1,240,31.95
u016613,Lavender,2,700,139.32
u016614,Lavender,1,480,37.59
u016615,Orchid,1,540,149.44
u016616,Orchid,2,770,70.77
u016617,Lavender,2,60,108.63
u016618,Orchid,1,190,87.6
u016619,Orchid,2,150,44.86
u016620,Lavender,1,500,34.04
u016621,Rose,2,820,100.12
u016622,Tulip,2,10,77.63
u016623,Orchid,2,950,145.42
u016624,Lotus,2,210,131.09
u016625,Lotus,2,370,124.06
u016626,Lavender,1,180,146.49
u016627,Rose,2,460,108.15
u016628,Lavender,2,280,68.89
u016629,Lavender,2,760,44.82
u016630,Rose,1,220,23.33
u016631,Orchid,1,580,56.53
u016632,Lavender,2,500,137.25
u016633,Tulip,2,650,16.22
u016634,Rose,2,880,106.63
u016635,Orchid,2,870,134.1
u016636,Lavender,2,810,78.49
u016637,Tulip,1,990,117.23
u016638,Tulip,2,310,54.84
u016639,Tulip,1,140,73.24
u016640,Tulip,1,910,72.67
u016641,Lotus,1,150,56.0
u016642,Tulip,1,80,47.47
u016643,Rose,1,150,141.21
u016644,Lavender,1,650,10.05
u016645,Rose,2,10,34.82
u016646,Lavender,1,730,95.8
u016647,Tulip,1,610,98.71
u016648,Lavender,1,590,12.39
u016649,Lavender,2,910,101.36
u016650,Orchid,2,900,143.87
u016651,Lavender,2,820,42.06
u016652,Rose,1,80,10.24
u016653,Orchid,2,610,63.71
u016654,Rose,1,560,114.95
u016655,Lavender,2,680,24.83
u016656,Tulip,1,320,125.25
u016657,Rose,1,290,86.07
u016658,Rose,2,700,25.76
u016659,Orchid,2,160,67.11
u016660,Orchid,2,970,90.66
u016661,Tulip,1,700,80.17
u016662,Tulip,1,850,83.86
u016663,Orchid,2,500,131.74
u016664,Orchid,1,530,114.68
u016665,Lotus,1,130,115.08
u016666,Tulip,2,280,74.01
u016667,Lavender,1,690,119.68
u016668,Tulip,2,390,95.69
u016669,Rose,2,690,66.15
u016670,Lavender,1,750,106.74
u016671,Rose,2,360,112.55
u016672,Lavender,1,150,14.71
u016673,Lotus,1,580,115.77
u016674,Lotus,1,430,123.84
u016675,Tulip,1,860,21.18
u016676,Lotus,2,100,62.71
u016677,Lotus,1,520,65.71
u016678,Lavender,2,60,109.97
u016679,Rose,1,280,49.8
u016680,Lavender,2,890,42.43
u016681,Tulip,1,710,67.67
u016682,Tulip,2,270,43.89
u016683,Lavender,2,310,133.42
u016684,Tulip,2,650,101.19
u016685,Orchid,2,370,66.02
u016686,Rose,2,60,134.95
u016687,Tulip,2,200,121.17
u016688,Lotus,2,240,90.22
u016689,Lotus,2,820,10.01
u016690,Tulip,2,810,129.42
u016691,Lavender,1,60,136.98
u016692,Lavender,1,600,124.49
u016693,Rose,2,170,107.17
u016694,Lavender,2,970,108.5
u016695,Lavender,2,800,45.97
u016696,Tulip,1,800,46.16
u016697,Lotus,1,550,62.35
u016698,Rose,2,190,122.92
u016699,Lotus,1,250,88.0
u016700,Tulip,2,350,48.55
u016701,Orchid,2,420,126.86
u016702,Lavender,1,890,18.01
u016703,Lotus,2,710,134.2
u016704,Rose,1,30,28.7
u016705,Rose,2,930,115.68
u016706,Lotus,2,790,134.41
u016707,Orchid,1,430,125.02
u016708,Lotus,2,950,92.54
u016709,Rose,1,880,114.09
u016710,Tulip,1,220,60.25
u016711,Orchid,2,620,122.1
u016712,Lavender,1,270,136.56
u016713,Tulip,1,420,88.63
u016714,Orchid,1,320,82.62
u016715,Rose,1,310,114.02
u016716,Orchid,1,30,57.05
u016717,Tulip,2,660,72.9
u016718,Lavender,1,420,59.08
u016719,Rose,2,400,107.44
u016720,Tulip,1,580,140.18
u016721,Lavender,1,100,19.37
u016722,Rose,2,780,76.91
u016723,Tulip,2,580,87.85
u016724,Lavender,2,710,94.09
u016725,Tulip,1,480,75.68
u016726,Tulip,2,10,108.69
u016727,Rose,2,110,88.12
u016728,Lotus,1,860,109.29
u016729,Lotus,2,600,95.03
u016730,Tulip,2,990,93.26
u016731,Tulip,1,220,46.48
u016732,Orchid,1,370,22.73
u016733,Rose,1,260,144.22
u016734,Rose,1,240,84.82
u016735,Rose,2,970,16.47
u016736,Rose,1,850,106.88
u016737,Rose,2,700,103.08
u016738,Lotus,1,350,88.81
u016739,Orchid,2,20,38.83
u016740,Rose,1,260,32.63
u016741,Lavender,1,990,14.04
u016742,Orchid,2,1000,15.75
u016743,Tulip,1,740,44.67
u016744,Tulip,1,20,127.17
u016745,Rose,2,110,104.65
u016746,Orchid,1,990,139.33
u016747,Lotus,2,850,30.66
u016748,Rose,2,310,94.97
u016749,Lotus,2,380,118.27
u016750,Orchid,1,430,128.65
u016751,Lavender,1,360,31.35
u016752,Lotus,1,190,119.58
u016753,Tulip,1,110,102.03
u016754,Tulip,1,400,133.72
u016755,Orchid,1,700,76.92
u016756,Orchid,1,730,114.79
u016757,Lotus,2,240,110.97
u016758,Lotus,1,910,118.71
u016759,Tulip,2,400,40.62
u016760,Lavender,1,950,28.02
u016761,Tulip,1,590,31.47
u016762,Rose,1,190,34.5
u016763,Lotus,1,400,55.18
u016764,Tulip,1,780,131.01
u016765,Lavender,2,410,10.96
u016766,Lavender,2,660,92.16
u016767,Orchid,1,110,141.16
u016768,Lotus,2,190,129.97
u016769,Lotus,1,810,125.26
u016770,Rose,2,740,28.1
u016771,Lavender,2,680,100.11
u016772,Rose,1,970,13.16
u016773,Rose,2,700,100.78
u016774,Orchid,2,350,86.22
u016775,Orchid,2,70,126.21
u016776,Rose,2,760,90.84
u016777,Tulip,2,920,15.13
u016778,Tulip,2,310,93.11
u016779,Tulip,1,430,131.0
u016780,Lavender,2,150,102.83
u016781,Rose,2,380,87.09
u016782,Lotus,2,890,99.9
u016783,Orchid,2,590,141.55
u016784,Orchid,1,490,80.22
u016785,Lotus,2,630,54.12
u016786,Lotus,1,150,99.58
u016787,Lotus,1,370,30.17
u016788,Rose,2,270,60.64
u016789,Lavender,2,400,28.26
u016790,Lotus,1,970,10.12
u016791,Tulip,2,970,137.05
u016792,Tulip,2,610,123.83
u016793,Lotus,1,170,57.55
u016794,Rose,2,600,119.03
u016795,Lavender,1,800,20.11
u016796,Orchid,1,900,99.23
u016797,Tulip,2,200,63.51
u016798,Tulip,1,260,133.14
u016799,Lotus,1,770,148.43
u016800,Orchid,1,560,119.58
u016801,Orchid,2,660,85.74
u016802,Lavender,2,670,13.25
u016803,Lotus,2,1000,73.21
u016804,Lotus,1,670,143.91
u016805,Lavender,2,30,105.2
u016806,Tulip,2,1000,135.01
u016807,Rose,1,760,17.17
u016808,Rose,2,360,140.11
u016809,Orchid,2,740,98.88
u016810,Rose,2,520,36.26
u016811,Lotus,2,710,66.36
u016812,Orchid,2,840,35.42
u016813,Lotus,1,210,117.4
u016814,Orchid,1,340,63.84
u016815,Orchid,1,190,43.77
u016816,Rose,2,360,58.81
u016817,Lotus,2,260,138.24
u016818,Tulip,1,200,146.43
u016819,Lotus,1,970,48.18
u016820,Tulip,2,50,31.45
u016821,Lavender,2,660,91.82
u016822,Rose,2,70,130.1
u016823,Lavender,2,980,80.83
u016824,Orchid,2,770,98.38
u016825,Lotus,2,440,67.64
u016826,Lavender,1,850,136.57
u016827,Tulip,2,500,120.44
u016828,Lotus,2,20,122.72
u016829,Tulip,2,60,119.43
u016830,Lotus,2,380,21.54
u016831,Tulip,1,610,142.58
u016832,Tulip,1,550,62.6
u016833,Lavender,2,200,85.47
u016834,Tulip,2,270,103.62
u016835,Lavender,2,360,26.01
u016836,Orchid,1,260,52.69
u016837,Orchid,1,910,18.08
u016838,Orchid,1,690,35.55
u016839,Orchid,1,340,66.56
u016840,Tulip,1,1000,11.5
u016841,Lotus,2,610,115.6
u016842,Tulip,1,510,25.07
u016843,Tulip,2,880,14.36
u016844,Rose,2,730,72.0
u016845,Tulip,1,780,99.78
u016846,Lotus,2,620,18.2
u016847,Lavender,1,580,16.72
u016848,Rose,2,130,149.93
u016849,Tulip,1,220,65.27
u016850,Lavender,1,660,56.03
u016851,Rose,2,600,107.93
u016852,Lavender,1,560,20.08
u016853,Lotus,2,160,136.36
u016854,Tulip,1,60,114.22
u016855,Tulip,2,660,127.67
u016856,Lavender,1,210,87.22
u016857,Lotus,1,610,104.33
u016858,Lotus,1,120,122.4
u016859,Rose,1,560,94.49
u016860,Orchid,2,840,140.97
u016861,Orchid,1,990,68.78
u016862,Lotus,1,200,57.94
u016863,Orchid,1,500,73.55
u016864,Lotus,1,280,138.11
u016865,Orchid,1,240,77.4
u016866,Lotus,2,40,75.64
u016867,Lotus,1,160,64.61
u016868,Rose,1,330,93.09
u016869,Orchid,2,950,135.16
u016870,Tulip,2,840,42.82
u016871,Lavender,1,80,39.48
u016872,Tulip,2,100,20.12
u016873,Tulip,1,270,61.39
u016874,Lotus,1,450,15.76
u016875,Orchid,1,310,107.82
u016876,Rose,1,960,109.66
u016877,Lotus,2,450,104.39
u016878,Lotus,2,880,28.74
u016879,Orchid,1,60,26.9
u016880,Lavender,2,970,122.23
u016881,Rose,1,720,14.07
u016882,Rose,1,380,97.58
u016883,Lavender,2,400,137.09
u016884,Orchid,2,210,80.61
u016885,Lotus,2,880,54.11
u016886,Tulip,2,350,65.63
u016887,Lotus,2,910,147.38
u016888,Orchid,1,630,99.1
u016889,Orchid,1,170,48.87
u016890,Lavender,1,110,107.43
u016891,Orchid,2,840,93.63
u016892,Lotus,1,960,130.7
u016893,Lavender,1,110,90.03
u016894,Lavender,2,550,73.14
u016895,Lavender,2,870,14.45
u016896,Tulip,1,980,33.37
u016897,Lotus,1,230,30.53
u016898,Tulip,1,960,129.31
u016899,Lavender,2,560,45.52
u016900,Rose,1,570,65.2
u016901,Lavender,1,180,42.28
u016902,Orchid,2,700,98.83
u016903,Lotus,1,420,17.02
u016904,Lavender,2,970,70.07
u016905,Lavender,1,520,120.98
u016906,Tulip,2,970,70.39
u016907,Lavender,1,950,122.21
u016908,Rose,1,420,116.72
u016909,Orchid,2,60,67.51
u016910,Tulip,2,340,134.85
u016911,Lotus,1,410,123.92
u016912,Lotus,2,350,56.78
u016913,Rose,2,100,122.37
u016914,Lotus,1,410,80.71
u016915,Rose,1,690,125.78
u016916,Lotus,1,450,137.73
u016917,Lavender,2,950,16.35
u016918,Tulip,1,480,31.57
u016919,Lavender,1,730,115.59
u016920,Lavender,2,60,85.59
u016921,Rose,1,270,132.08
u016922,Lotus,2,540,78.06
u016923,Lavender,1,550,26.48
u016924,Orchid,2,520,87.2
u016925,Orchid,2,620,140.19
u016926,Tulip,1,100,76.72
u016927,Lavender,2,880,21.89
u016928,Tulip,1,80,96.38
u016929,Lotus,1,280,33.01
u016930,Lotus,1,380,21.34
u016931,Rose,1,590,20.64
u016932,Tulip,1,280,79.04
u016933,Lotus,1,1000,52.25
u016934,Lotus,2,460,111.85
u016935,Lavender,2,100,136.89
u016936,Lavender,1,890,46.36
u016937,Orchid,1,1000,110.66
u016938,Rose,1,80,10.07
u016939,Rose,2,440,49.34
u016940,Tulip,1,330,120.2
u016941,Orchid,1,520,14.31
u016942,Lotus,2,530,136.98
u016943,Lavender,1,420,26.43
u016944,Orchid,1,830,109.93
u016945,Lavender,2,720,133.57
u016946,Rose,1,300,134.68
u016947,Tulip,1,370,87.58
u016948,Lavender,2,20,94.3
u016949,Tulip,1,820,118.56
u016950,Lotus,2,80,140.62
u016951,Lotus,1,960,15.9
u016952,Lotus,2,920,113.58
u016953,Lavender,1,550,65.8
u016954,Tulip,2,120,24.75
u016955,Rose,2,240,39.89
u016956,Lotus,2,300,111.77
u016957,Tulip,1,490,139.57
u016958,Lavender,1,460,104.64
u016959,Lavender,1,110,139.91
u016960,Orchid,1,840,132.53
u016961,Lotus,1,20,100.36
u016962,Tulip,1,840,132.22
u016963,Lotus,1,690,15.12
u016964,Rose,1,840,112.02
u016965,Rose,1,210,81.49
u016966,Lotus,1,120,127.53
u016967,Tulip,2,20,75.1
u016968,Lavender,2,120,71.19
u016969,Rose,1,790,132.01
u016970,Lavender,2,200,101.65
u016971,Orchid,1,880,89.96
u016972,Tulip,2,590,24.98
u016973,Tulip,2,370,25.77
u016974,Rose,2,890,137.12
u016975,Lotus,1,330,97.03
u016976,Rose,2,750,132.76
u016977,Tulip,1,520,44.76
u016978,Lotus,2,570,51.72
u016979,Rose,2,300,145.44
u016980,Orchid,2,720,124.81
u016981,Lavender,1,760,82.44
u016982,Tulip,2,200,96.17
u016983,Rose,1,590,47.37
u016984,Rose,2,310,45.65
u016985,Orchid,2,250,17.22
u016986,Lavender,2,380,148.83
u016987,Orchid,2,60,73.0
u016988,Rose,2,430,148.0
u016989,Rose,2,670,10.56
u016990,Lotus,1,980,49.91
u016991,Rose,1,330,93.03
u016992,Lavender,1,430,110.77
u016993,Lavender,2,170,10.71
u016994,Rose,2,700,61.67
u016995,Tulip,2,770,72.67
u016996,Orchid,1,290,59.2
u016997,Lotus,2,380,116.19
u016998,Lotus,1,750,130.57
u016999,Tulip,2,300,113.63
u017000,Tulip,1,980,138.3
u017001,Tulip,1,730,102.87
u017002,Orchid,1,810,77.94
u017003,Tulip,2,400,58.85
u017004,Tulip,2,110,70.91
u017005,Lavender,1,870,10.84
u017006,Lotus,1,110,113.92
u017007,Lavender,2,280,50.87
u017008,Orchid,1,730,110.34
u017009,Rose,1,1000,96.38
u017010,Rose,2,800,137.78
u017011,Lotus,1,550,43.39
u017012,Tulip,2,310,48.25
u017013,Lotus,1,150,36.6
u017014,Rose,1,900,82.09
u017015,Orchid,2,490,146.02
u017016,Tulip,2,300,21.45
u017017,Lotus,2,100,93.64
u017018,Lavender,2,340,100.44
u017019,Tulip,1,780,40.83
u017020,Lotus,2,370,145.88
u017021,Orchid,1,310,146.35
u017022,Lavender,1,180,24.86
u017023,Rose,2,160,105.58
u017024,Tulip,2,800,92.25
u017025,Lavender,1,610,74.24
u017026,Orchid,2,700,50.53
u017027,Lotus,1,20,147.19
u017028,Lavender,1,840,137.79
u017029,Lavender,2,940,90.54
u017030,Lotus,1,90,24.28
u017031,Tulip,2,860,136.36
u017032,Rose,1,640,103.95
u017033,Tulip,2,130,26.08
u017034,Rose,2,280,15.3
u017035,Lavender,1,660,62.26
u017036,Lotus,2,890,127.56
u017037,Rose,1,350,34.43
u017038,Tulip,2,490,147.67
u017039,Lotus,2,70,41.52
u017040,Rose,2,300,110.41
u017041,Orchid,1,500,136.12
u017042,Rose,1,50,149.36
u017043,Rose,1,830,31.72
u017044,Rose,1,210,117.13
u017045,Lavender,2,740,120.85
u017046,Rose,2,880,52.55
u017047,Lotus,2,840,10.79
u017048,Lotus,1,460,82.29
u017049,Lotus,2,240,107.22
u017050,Lavender,2,830,80.7
u017051,Lavender,1,210,136.74
u017052,Orchid,1,470,94.58
u017053,Lavender,1,860,53.68
u017054,Lavender,1,420,16.48
u017055,Orchid,2,650,129.2
u017056,Lavender,2,820,111.55
u017057,Lotus,1,530,134.25
u017058,Lavender,2,730,86.48
u017059,Tulip,1,240,57.04
u017060,Lavender,1,610,23.01
u017061,Rose,1,480,71.27
u017062,Rose,2,570,135.63
u017063,Tulip,2,870,51.06
u017064,Tulip,2,160,134.5
u017065,Tulip,2,650,65.3
u017066,Lavender,1,920,106.81
u017067,Lavender,2,310,118.33
u017068,Tulip,2,920,146.56
u017069,Lotus,1,520,80.76
u017070,Tulip,2,940,101.09
u017071,Lavender,1,80,45.92
u017072,Orchid,1,630,116.02
u017073,Lavender,2,670,45.01
u017074,Orchid,2,740,119.63
u017075,Lavender,1,240,65.27
u017076,Lotus,1,390,123.73
u017077,Orchid,1,820,76.13
u017078,Orchid,1,50,128.6
u017079,Tulip,2,350,96.46
u017080,Lotus,1,320,82.75
u017081,Orchid,1,160,34.33
u017082,Lotus,1,10,97.84
u017083,Lotus,2,30,45.09
u017084,Rose,1,350,14.23
u017085,Orchid,2,770,84.05
u017086,Lotus,2,680,27.74
u017087,Lotus,1,870,122.59
u017088,Rose,2,280,73.11
u017089,Rose,2,790,129.67
u017090,Lavender,2,90,148.34
u017091,Lavender,1,640,122.27
u017092,Lotus,2,570,80.54
u017093,Tulip,2,630,64.33
u017094,Rose,1,380,113.51
u017095,Orchid,1,200,55.62
u017096,Rose,1,290,51.5
u017097,Lotus,1,140,145.23
u017098,Lotus,2,410,67.86
u017099,Lavender,2,940,71.52
u017100,Lotus,1,730,44.14
u017101,Orchid,1,170,61.79
u017102,Lavender,1,210,65.16
u017103,Rose,2,800,50.07
u017104,Tulip,1,500,47.41
u017105,Tulip,1,650,80.15
u017106,Lavender,1,900,29.98
u017107,Lavender,2,720,71.63
u017108,Tulip,2,230,72.23
u017109,Rose,2,890,12.94
u017110,Tulip,1,70,138.52
u017111,Lotus,1,110,88.35
u017112,Orchid,2,260,115.71
u017113,Rose,2,890,95.47
u017114,Rose,2,380,37.12
u017115,Rose,2,990,111.93
u017116,Lavender,2,30,141.19
u017117,Lotus,1,920,138.2
u017118,Tulip,2,750,67.31
u017119,Lavender,1,400,91.36
u017120,Rose,1,170,40.04
u017121,Rose,1,850,148.29
u017122,Tulip,2,220,55.4
u017123,Tulip,2,280,112.34
u017124,Lotus,1,420,101.32
u017125,Lavender,1,490,16.23
u017126,Tulip,1,960,53.1
u017127,Lavender,2,1000,72.02
u017128,Lavender,2,890,21.94
u017129,Lotus,1,960,20.04
u017130,Rose,2,330,19.81
u017131,Lavender,2,520,146.53
u017132,Tulip,1,240,19.05
u017133,Lavender,1,610,74.95
u017134,Tulip,1,500,99.24
u017135,Lotus,1,800,136.82
u017136,Lotus,2,230,20.74
u017137,Lotus,2,570,28.68
u017138,Lavender,1,940,41.23
u017139,Tulip,1,420,51.37
u017140,Orchid,1,850,18.47
u017141,Orchid,1,440,98.82
u017142,Lavender,2,790,15.62
u017143,Orchid,2,490,117.44
u017144,Rose,1,110,17.13
u017145,Tulip,2,640,50.21
u017146,Tulip,2,440,19.64
u017147,Orchid,2,300,65.55
u017148,Lotus,2,700,11.17
u017149,Tulip,1,620,30.61
u017150,Orchid,2,530,18.15
u017151,Rose,1,950,24.99
u017152,Lavender,2,330,28.63
u017153,Orchid,1,420,99.74
u017154,Orchid,2,990,113.3
u017155,Lavender,1,830,121.58
u017156,Lotus,2,560,14.14
u017157,Lavender,1,90,49.84
u017158,Tulip,1,240,27.67
u017159,Lavender,2,310,49.14
u017160,Tulip,1,540,110.49
u017161,Rose,1,650,42.49
u017162,Rose,1,470,62.44
u017163,Orchid,1,550,58.68
u017164,Tulip,2,270,118.74
u017165,Lavender,1,180,144.9
u017166,Lavender,1,920,74.49
u017167,Tulip,1,120,45.92
u017168,Orchid,1,710,149.19
u017169,Orchid,1,320,101.35
u017170,Lotus,1,820,17.92
u017171,Lotus,1,930,133.95
u017172,Rose,1,810,23.62
u017173,Tulip,2,450,130.79
u017174,Rose,2,700,135.44
u017175,Orchid,1,310,52.29
u017176,Tulip,2,670,10.1
u017177,Lotus,1,310,137.72
u017178,Orchid,2,960,124.98
u017179,Orchid,2,530,65.48
u017180,Lavender,2,850,35.61
u017181,Tulip,2,700,58.78
u017182,Rose,1,470,116.2
u017183,Lavender,2,540,121.91
u017184,Tulip,1,30,80.29
u017185,Lavender,1,220,83.51
u017186,Orchid,1,460,131.02
u017187,Lavender,2,810,38.33
u017188,Lotus,2,810,145.13
u017189,Lotus,1,420,98.31
u017190,Orchid,1,200,139.06
u017191,Tulip,2,590,116.63
u017192,Lotus,2,290,148.56
u017193,Orchid,1,730,94.21
u017194,Lavender,2,160,29.01
u017195,Orchid,2,920,105.73
u017196,Orchid,1,890,122.19
u017197,Lotus,2,350,81.9
u017198,Tulip,1,140,25.95
u017199,Lavender,2,310,147.71
u017200,Rose,2,90,118.62
u017201,Rose,1,550,143.4
u017202,Rose,2,10,48.2
u017203,Rose,1,180,63.62
u017204,Rose,2,430,95.64
u017205,Orchid,2,460,123.99
u017206,Lavender,2,70,28.17
u017207,Lavender,2,170,134.22
u017208,Tulip,1,260,43.97
u017209,Rose,1,370,34.97
u017210,Lotus,1,360,99.31
u017211,Lotus,1,340,80.46
u017212,Lavender,1,390,14.35
u017213,Rose,1,780,14.94
u017214,Tulip,2,300,37.65
u017215,Orchid,1,460,138.32
u017216,Rose,1,60,25.5
u017217,Orchid,2,130,144.57
u017218,Lotus,1,430,58.97
u017219,Orchid,2,460,135.09
u017220,Tulip,1,510,37.0
u017221,Lotus,1,520,106.65
u017222,Orchid,2,230,129.17
u017223,Rose,1,350,92.96
u017224,Lavender,1,20,127.29
u017225,Lotus,1,120,15.49
u017226,Lotus,2,730,34.51
u017227,Rose,2,600,128.03
u017228,Tulip,1,1000,113.79
u017229,Tulip,1,720,56.04
u017230,Tulip,2,560,28.7
u017231,Rose,2,910,73.19
u017232,Orchid,2,480,12.88
u017233,Orchid,2,480,109.34
u017234,Orchid,2,940,111.45
u017235,Orchid,1,790,95.16
u017236,Rose,2,630,61.38
u017237,Lotus,2,270,47.59
u017238,Lotus,2,390,125.23
u017239,Rose,2,660,75.54
u017240,Rose,1,130,84.59
u017241,Lavender,1,640,50.89
u017242,Lavender,1,760,123.34
u017243,Tulip,1,280,144.64
u017244,Lotus,2,890,86.82
u017245,Lavender,2,230,133.81
u017246,Tulip,1,520,48.88
u017247,Rose,2,600,49.81
u017248,Orchid,2,160,50.76
u017249,Rose,1,250,31.55
u017250,Orchid,1,20,18.49
u017251,Rose,1,440,58.81
u017252,Lotus,1,700,142.41
u017253,Lavender,1,920,88.04
u017254,Rose,2,580,20.52
u017255,Tulip,2,790,109.34
u017256,Lavender,1,770,93.2
u017257,Tulip,1,910,86.51
u017258,Lotus,2,290,50.35
u017259,Rose,2,580,67.09
u017260,Tulip,2,710,115.9
u017261,Tulip,2,210,107.07
u017262,Orchid,2,990,33.57
u017263,Lavender,2,420,15.46
u017264,Lavender,2,540,82.27
u017265,Lotus,2,940,97.31
u017266,Lavender,1,960,126.72
u017267,Lotus,2,540,51.8
u017268,Lavender,1,900,135.62
u017269,Lavender,2,210,116.88
u017270,Lotus,2,710,43.11
u017271,Lavender,2,590,135.68
u017272,Rose,2,270,145.13
u017273,Orchid,1,990,147.18
u017274,Lotus,2,620,114.42
u017275,Orchid,1,90,67.85
u017276,Lavender,2,710,147.22
u017277,Orchid,2,710,114.96
u017278,Lavender,2,50,93.49
u017279,Orchid,2,440,146.46
u017280,Lotus,2,140,49.64
u017281,Rose,1,780,58.86
u017282,Tulip,2,680,114.98
u017283,Lavender,1,640,134.81
u017284,Rose,2,600,34.18
u017285,Lotus,1,190,135.62
u017286,Rose,2,720,113.92
u017287,Orchid,1,900,38.7
u017288,Rose,1,250,107.98
u017289,Lotus,1,450,148.57
u017290,Lavender,2,280,118.81
u017291,Lavender,2,710,100.14
u017292,Tulip,2,920,132.03
u017293,Orchid,2,10,84.67
u017294,Tulip,1,330,126.32
u017295,Tulip,1,110,127.27
u017296,Rose,2,380,23.61
u017297,Lavender,2,660,53.87
u017298,Lotus,2,580,106.13
u017299,Orchid,2,150,135.07
u017300,Orchid,1,940,44.4
u017301,Orchid,1,550,132.86
u017302,Lavender,2,40,118.63
u017303,Orchid,2,810,56.95
u017304,Tulip,2,960,146.28
u017305,Lotus,1,630,77.92
u017306,Lotus,2,990,117.23
u017307,Tulip,2,870,14.23
u017308,Lavender,2,490,126.41
u017309,Lavender,2,740,58.33
u017310,Rose,1,570,62.63
u017311,Lotus,1,440,97.56
u017312,Rose,1,330,145.06
u017313,Tulip,1,880,39.48
u017314,Lavender,2,160,76.14
u017315,Lavender,2,410,76.02
u017316,Lotus,2,340,82.31
u017317,Tulip,2,260,109.91
u017318,Lavender,1,310,124.32
u017319,Lavender,1,580,81.95
u017320,Rose,2,430,49.52
u017321,Tulip,2,270,105.69
u017322,Lotus,1,710,25.83
u017323,Lavender,1,620,58.81
u017324,Orchid,2,660,120.48
u017325,Tulip,2,880,17.56
u017326,Orchid,2,650,90.51
u017327,Orchid,2,280,118.41
u017328,Rose,1,390,144.47
u017329,Tulip,1,820,37.57
u017330,Orchid,2,100,72.73
u017331,Rose,1,830,22.58
u017332,Rose,2,850,70.99
u017333,Tulip,1,260,127.22
u017334,Rose,2,30,122.19
u017335,Tulip,2,80,113.94
u017336,Lotus,2,970,115.82
u017337,Orchid,1,200,40.83
u017338,Lotus,1,710,55.58
u017339,Lavender,1,820,145.97
u017340,Lotus,2,180,133.0
u017341,Orchid,1,690,74.54
u017342,Lotus,1,650,58.55
u017343,Lavender,2,190,134.46
u017344,Lotus,2,280,102.56
u017345,Rose,2,200,77.55
u017346,Lotus,2,110,145.73
u017347,Tulip,1,920,140.15
u017348,Rose,1,480,85.46
u017349,Orchid,1,540,132.29
u017350,Orchid,1,110,65.57
u017351,Rose,1,940,120.24
u017352,Orchid,2,620,89.72
u017353,Tulip,2,600,39.43
u017354,Tulip,1,690,120.36
u017355,Lavender,1,290,85.3
u017356,Lavender,1,810,62.07
u017357,Lavender,1,100,103.81
u017358,Orchid,1,380,55.48
u017359,Lavender,2,860,60.77
u017360,Lavender,1,250,76.52
u017361,Tulip,1,930,27.5
u017362,Lotus,1,920,116.04
u017363,Rose,2,350,74.54
u017364,Orchid,2,20,41.83
u017365,Orchid,2,200,37.94
u017366,Lotus,1,630,90.83
u017367,Lotus,1,340,126.6
u017368,Tulip,1,580,101.75
u017369,Rose,2,480,139.53
u017370,Lavender,1,920,90.59
u017371,Rose,1,220,30.69
u017372,Rose,1,390,66.36
u017373,Lavender,2,520,118.29
u017374,Lavender,1,960,127.72
u017375,Lotus,2,770,74.64
u017376,Lavender,2,440,56.95
u017377,Lotus,1,910,96.19
u017378,Lavender,1,490,62.74
u017379,Rose,1,380,29.05
u017380,Rose,1,500,20.73
u017381,Lotus,2,570,88.13
u017382,Orchid,1,360,91.69
u017383,Tulip,2,950,144.02
u017384,Rose,2,580,71.66
u017385,Rose,2,200,32.71
u017386,Orchid,1,840,88.76
u017387,Tulip,2,750,116.84
u017388,Lotus,2,440,138.27
u017389,Lavender,2,50,28.28
u017390,Orchid,1,270,58.34
u017391,Orchid,2,130,116.29
u017392,Lotus,2,220,111.4
u017393,Rose,1,120,130.28
u017394,Lotus,1,600,13.08
u017395,Rose,1,740,125.87
u017396,Orchid,1,90,15.64
u017397,Lotus,2,60,120.0
u017398,Rose,2,530,11.94
u017399,Lotus,1,820,110.58
u017400,Lavender,1,160,59.61
u017401,Lotus,2,110,115.15
u017402,Lavender,1,60,62.37
u017403,Lavender,2,380,39.29
u017404,Tulip,2,480,95.47
u017405,Lotus,1,980,18.35
u017406,Orchid,1,490,127.84
u017407,Orchid,1,670,45.24
u017408,Lotus,2,150,51.94
u017409,Orchid,2,990,64.3
u017410,Lotus,2,840,91.79
u017411,Lotus,1,350,61.06
u017412,Tulip,2,80,74.33
u017413,Rose,2,240,94.77
u017414,Rose,2,800,87.36
u017415,Orchid,2,540,105.93
u017416,Tulip,1,590,79.38
u017417,Tulip,2,200,86.28
u017418,Lavender,2,320,89.47
u017419,Orchid,1,350,53.08
u017420,Lavender,2,10,45.7
u017421,Lavender,2,190,115.33
u017422,Lotus,1,300,57.92
u017423,Lotus,2,620,39.05
u017424,Tulip,1,970,90.35
